,date,airport_code,airport_name,latitude,longitude,wind_speed
964,2013-12-29,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,5.4
965,2013-12-30,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.9
966,2013-02-01,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,6.1
967,2013-02-02,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,4.3
968,2013-02-03,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,4.8
969,2013-02-03,BOS,Logan International Airport,42.3643,-71.005203,3.8
970,2013-02-06,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,1.6
971,2013-02-10,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,6.4
972,2013-02-12,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.7
973,2013-02-12,PWM,Portland International Jetport,43.646198,-70.309303,3.9
974,2013-02-12,CHS,Charleston International Airport,32.898602,-80.040497,2.7
975,2013-02-13,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.1
976,2013-02-17,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,6.4
977,2013-02-17,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,6.0
978,2013-02-20,CHS,Charleston International Airport,32.898602,-80.040497,2.3
979,2013-02-23,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,5.4
980,2013-02-25,CRW,Yeager Airport,38.37310028076172,-81.59320068359375,2.3
981,2013-02-26,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.6
982,2013-02-26,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,4.9
983,2013-03-02,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.8
984,2013-03-18,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,4.4
985,2013-03-25,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,4.2
986,2013-03-28,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.2
987,2013-03-29,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.3
988,2013-04-02,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,3.5
989,2013-04-04,BOS,Logan International Airport,42.3643,-71.005203,5.9
990,2013-04-05,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.1
991,2013-04-05,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,4.0
992,2013-04-06,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,3.6
993,2013-04-07,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.7
994,2013-04-10,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,5.0
995,2013-04-12,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.5
996,2013-04-16,PDX,Portland International Airport,45.58869934,-122.5979996,2.4
997,2013-04-19,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,6.5
998,2013-01-02,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,3.9
999,2013-01-05,MTJ,Montrose Regional Airport,38.509799957300004,-107.893997192,2.4
1000,2013-01-10,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,4.3
1001,2013-01-11,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,4.8
1002,2013-01-12,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,4.0
1003,2013-01-14,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,5.6
1004,2013-01-15,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,6.1
1005,2013-01-18,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,2.4
1006,2013-01-20,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,2.8
1007,2013-01-21,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,4.7
1008,2013-01-26,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,3.6
1009,2013-01-27,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,4.5
1010,2013-01-27,SAT,San Antonio International Airport,29.533701,-98.469803,5.3
1011,2013-01-28,IND,Indianapolis International Airport,39.7173,-86.294403,4.4
1012,2013-10-04,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,2.5
1013,2013-10-06,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,4.2
1014,2013-10-10,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,1.7
1015,2013-10-13,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,1.8
1016,2013-10-22,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,5.0
1017,2013-10-23,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,4.0
1018,2013-10-23,HOU,William P Hobby Airport,29.64539909,-95.27890015,1.4
1019,2013-10-26,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,4.4
1020,2013-10-30,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.4
1021,2013-10-31,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,5.9
1022,2013-10-31,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,3.8
1023,2013-11-01,TPA,Tampa International Airport,27.975500106811523,-82.533203125,3.6
1024,2013-11-05,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.5
1025,2013-11-06,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,6.2
1026,2013-11-09,HOU,William P Hobby Airport,29.64539909,-95.27890015,2.0
1027,2013-11-10,SLC,Salt Lake City International Airport,40.785749,-111.979746,1.7
1028,2013-11-10,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,1.8
1029,2013-11-11,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,2.5
1030,2013-11-11,CHS,Charleston International Airport,32.898602,-80.040497,2.7
1031,2013-11-13,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,3.8
1032,2013-11-15,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,1.9
1033,2013-11-19,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,5.0
1034,2013-11-20,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,5.5
1035,2013-11-25,IND,Indianapolis International Airport,39.7173,-86.294403,4.3
1036,2013-11-25,PWM,Portland International Jetport,43.646198,-70.309303,4.6
1037,2013-11-27,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,4.3
1038,2013-12-01,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,2.2
1039,2013-12-04,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,1.7
1040,2013-12-06,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,7.1
1041,2013-12-16,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,2.9
1042,2013-12-18,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.0
1043,2013-12-21,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,5.3
1044,2013-12-23,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,5.6
1045,2013-12-24,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,4.5
1046,2013-12-27,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.0
1047,2013-12-27,CAE,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,2.1
1048,2013-12-28,CHS,Charleston International Airport,32.898602,-80.040497,2.8
1049,2013-12-29,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,3.3
1050,2013-12-31,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,1.3
1051,2013-12-31,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.9
1052,2013-02-03,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,2.3
1053,2013-02-04,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,1.9
1054,2013-02-08,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,3.8
1055,2013-02-11,STL,St Louis Lambert International Airport,38.748697,-90.370003,7.3
1056,2013-02-19,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,5.0
1057,2013-02-19,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,3.3
1058,2013-02-25,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,3.1
1059,2013-03-01,BOS,Logan International Airport,42.3643,-71.005203,4.2
1060,2013-03-03,MCI,Kansas City International Airport,39.2976,-94.713898,5.7
1061,2013-03-07,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,2.6
1062,2013-03-07,SAT,San Antonio International Airport,29.533701,-98.469803,4.2
1063,2013-03-08,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,4.3
1064,2013-03-09,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,3.6
1065,2013-03-11,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,4.6
1066,2013-03-16,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,5.5
1067,2013-03-23,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,3.1
1068,2013-03-23,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,2.4
1069,2013-03-23,PWM,Portland International Jetport,43.646198,-70.309303,6.5
1070,2013-04-03,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.6
1071,2013-04-09,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,6.6
1072,2013-04-15,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.2
1073,2013-04-16,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,8.3
1074,2013-04-17,PDX,Portland International Airport,45.58869934,-122.5979996,2.2
1075,2013-04-19,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,3.3
1076,2013-04-19,OMA,Eppley Airfield,41.3032,-95.894096,7.5
1077,2013-04-20,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.0
1078,2013-04-20,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,2.0
1079,2013-04-21,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,2.4
1080,2013-01-04,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.6
1081,2013-01-07,STL,St Louis Lambert International Airport,38.748697,-90.370003,3.4
1082,2013-01-08,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,4.1
1083,2013-01-11,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,1.9
1084,2013-01-18,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,6.0
1085,2013-01-22,SAT,San Antonio International Airport,29.533701,-98.469803,3.0
1086,2013-01-26,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.6
1087,2013-01-25,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,2.8
1088,2013-01-26,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,3.3
1089,2013-01-26,MDW,Chicago Midway International Airport,41.785999,-87.752403,2.9
1090,2013-01-27,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,1.9
1091,2013-01-28,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,3.1
1092,2013-01-29,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,3.0
1093,2013-01-30,PWM,Portland International Jetport,43.646198,-70.309303,3.4
1094,2013-02-01,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,1.7
1095,2013-01-31,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,7.5
1096,2013-10-05,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,2.3
1097,2013-10-05,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,2.3
1098,2013-10-05,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.1
1099,2013-10-05,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,3.2
1100,2013-10-06,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,4.0
1101,2013-10-08,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,2.7
1102,2013-10-11,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.4
1103,2013-10-11,MCI,Kansas City International Airport,39.2976,-94.713898,6.4
1104,2013-10-12,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.8
1105,2013-10-12,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.9
1106,2013-10-13,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.5
1107,2013-10-13,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.8
1108,2013-10-14,SFO,San Francisco International Airport,37.61899948120117,-122.375,2.5
1109,2013-10-15,STL,St Louis Lambert International Airport,38.748697,-90.370003,4.5
1110,2013-10-24,OMA,Eppley Airfield,41.3032,-95.894096,3.0
1111,2013-10-25,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.5
1112,2013-10-25,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.6
1113,2013-10-28,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,3.7
1114,2013-10-29,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,1.8
1115,2013-10-30,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,3.8
1116,2013-11-02,BOS,Logan International Airport,42.3643,-71.005203,2.2
1117,2013-11-04,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.9
1118,2013-11-06,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.5
1119,2013-11-06,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.1
1120,2013-11-07,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,5.4
1121,2013-11-10,ROC,Greater Rochester International Airport,43.1189,-77.672401,7.4
1122,2013-11-12,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.5
1123,2013-11-15,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,3.7
1124,2013-11-15,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,1.4
1125,2013-11-21,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,3.4
1126,2013-11-24,AVL,Asheville Regional Airport,35.436199,-82.541801,6.6
1127,2013-11-30,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.1
1128,2013-12-03,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,1.6
1129,2013-12-05,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,2.5
1130,2013-12-07,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,3.7
1131,2013-12-13,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,2.7
1132,2013-12-17,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.7
1133,2013-12-21,DEN,Denver International Airport,39.861698150635,-104.672996521,2.5
1134,2013-12-21,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,6.1
1135,2013-12-21,IND,Indianapolis International Airport,39.7173,-86.294403,3.6
1136,2013-12-23,LAS,McCarran International Airport,36.08010101,-115.1520004,3.1
1137,2013-12-28,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,3.3
1138,2013-12-31,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.6
1139,2013-02-01,IAD,Washington Dulles International Airport,38.9445,-77.455803,6.4
1140,2013-02-06,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.6
1141,2013-02-06,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.0
1142,2013-02-15,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,2.7
1143,2013-02-16,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,5.6
1144,2013-02-18,HOU,William P Hobby Airport,29.64539909,-95.27890015,6.1
1145,2013-02-18,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,9.0
1146,2013-02-21,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,3.5
1147,2013-02-24,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,1.9
1148,2013-02-23,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,3.2
1149,2013-02-25,DEN,Denver International Airport,39.861698150635,-104.672996521,3.5
1150,2013-02-27,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,3.5
1151,2013-03-02,ROC,Greater Rochester International Airport,43.1189,-77.672401,3.9
1152,2013-03-03,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,3.9
1153,2013-03-10,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,5.0
1154,2013-03-14,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.9
1155,2013-03-15,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,2.4
1156,2013-03-18,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.8
1157,2013-03-20,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,6.6
1158,2013-03-21,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,6.3
1159,2013-03-22,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,2.4
1160,2013-03-23,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.5
1161,2013-03-26,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,1.8
1162,2013-03-27,CHS,Charleston International Airport,32.898602,-80.040497,3.3
1163,2013-03-31,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,4.3
1164,2013-04-02,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,7.6
1165,2013-04-03,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.3
1166,2013-04-11,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,2.6
1167,2013-04-13,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.3
1168,2013-04-14,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,2.8
1169,2013-04-16,HOU,William P Hobby Airport,29.64539909,-95.27890015,4.2
1170,2013-04-16,IAD,Washington Dulles International Airport,38.9445,-77.455803,4.0
1171,2013-04-19,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.9
1172,2013-04-19,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,7.6
1173,2013-04-21,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.2
1174,2013-04-23,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,6.0
1175,2013-01-03,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,3.6
1176,2013-01-04,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,2.7
1177,2013-01-05,BOS,Logan International Airport,42.3643,-71.005203,4.4
1178,2013-01-06,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,2.8
1179,2013-01-07,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,3.3
1180,2013-01-08,LAX,Los Angeles International Airport,33.942501,-118.407997,1.6
1181,2013-01-09,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.7
1182,2013-01-10,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.3
1183,2013-01-17,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,5.3
1184,2013-01-21,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.5
1185,2013-01-21,BUR,Bob Hope Airport,34.197703,-118.356378,1.6
1186,2013-01-22,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,6.8
1187,2013-01-28,LAX,Los Angeles International Airport,33.942501,-118.407997,5.7
1188,2013-01-30,SAN,San Diego International Airport,32.7336006165,-117.190002441,1.8
1189,2013-10-04,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.1
1190,2013-10-06,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,3.7
1191,2013-10-07,PDX,Portland International Airport,45.58869934,-122.5979996,3.3
1192,2013-10-10,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.1
1193,2013-10-13,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.1
1194,2013-10-15,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.6
1195,2013-10-17,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,1.8
1196,2013-10-18,LAX,Los Angeles International Airport,33.942501,-118.407997,2.6
1197,2013-10-18,TPA,Tampa International Airport,27.975500106811523,-82.533203125,2.2
1198,2013-10-20,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,3.3
1199,2013-10-25,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,4.2
1200,2013-10-27,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.5
1201,2013-11-01,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,4.8
1202,2013-11-03,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,3.0
1203,2013-11-15,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,3.1
1204,2013-11-17,PDX,Portland International Airport,45.58869934,-122.5979996,5.0
1205,2013-11-18,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,2.9
1206,2013-11-23,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.5
1207,2013-12-01,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,2.5
1208,2013-12-05,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,5.1
1209,2013-12-06,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,1.9
1210,2013-12-10,IAD,Washington Dulles International Airport,38.9445,-77.455803,2.9
1211,2013-12-12,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,3.1
1212,2013-12-12,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,4.8
1213,2013-12-14,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.9
1214,2013-12-18,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.5
1215,2013-12-19,IAD,Washington Dulles International Airport,38.9445,-77.455803,3.0
1216,2013-12-19,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,5.3
1217,2013-12-22,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,6.7
1218,2013-12-22,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,5.3
1219,2013-12-24,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,3.3
1220,2013-12-25,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,3.2
1221,2013-12-28,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.5
1222,2013-12-29,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,2.0
1223,2013-12-31,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.0
1224,2014-01-01,LAX,Los Angeles International Airport,33.942501,-118.407997,1.8
1225,2013-02-07,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,1.8
1226,2013-02-07,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.0
1227,2013-02-08,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,4.2
1228,2013-02-09,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.5
1229,2013-02-11,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.2
1230,2013-02-14,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,1.9
1231,2013-02-24,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,2.3
1232,2013-02-26,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,6.4
1233,2013-02-27,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.3
1234,2013-03-02,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.4
1235,2013-03-04,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,1.8
1236,2013-03-07,CRW,Yeager Airport,38.37310028076172,-81.59320068359375,3.1
1237,2013-03-14,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,2.6
1238,2013-03-22,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,3.6
1239,2013-03-24,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,5.3
1240,2013-03-26,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,4.9
1241,2013-03-28,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.9
1242,2013-03-29,LAX,Los Angeles International Airport,33.942501,-118.407997,2.8
1243,2013-03-29,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.7
1244,2013-03-30,IND,Indianapolis International Airport,39.7173,-86.294403,2.9
1245,2013-04-01,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,4.1
1246,2013-04-06,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,5.3
1247,2013-04-12,CHS,Charleston International Airport,32.898602,-80.040497,5.9
1248,2013-04-13,SLC,Salt Lake City International Airport,40.785749,-111.979746,4.7
1249,2013-04-15,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.9
1250,2013-04-17,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,2.7
1251,2013-04-18,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,5.7
1252,2013-04-20,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.4
1253,2013-01-07,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,4.1
1254,2013-01-10,PWM,Portland International Jetport,43.646198,-70.309303,6.2
1255,2013-01-11,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,6.2
1256,2013-01-12,MYR,Myrtle Beach International Airport,33.6796989441,-78.9282989502,3.2
1257,2013-01-21,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,7.0
1258,2013-01-21,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,2.6
1259,2013-01-23,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.2
1260,2013-01-25,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.3
1261,2013-01-27,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.7
1262,2013-01-31,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.6
1263,2013-10-01,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,3.1
1264,2013-10-02,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,4.5
1265,2013-10-04,DEN,Denver International Airport,39.861698150635,-104.672996521,6.1
1266,2013-10-04,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.4
1267,2013-10-06,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,3.0
1268,2013-10-08,SAN,San Diego International Airport,32.7336006165,-117.190002441,3.2
1269,2013-10-14,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,2.9
1270,2013-10-16,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.3
1271,2013-10-20,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,3.7
1272,2013-10-21,ABQ,Albuquerque International Sunport,35.040199,-106.609001,3.9
1273,2013-10-24,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,5.7
1274,2013-10-25,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.5
1275,2013-10-27,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.8
1276,2013-10-31,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.3
1277,2013-11-01,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.6
