date,airport_code,airport_name,latitude,longitude,wind_speed
2013-10-19,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.4
2013-04-12,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.8
2013-01-07,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,2.2
2013-01-07,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,2.4
2013-07-27,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.9
2013-10-11,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,2.0
2013-03-12,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,6.2
2013-10-11,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,4.0
2013-03-11,DSM,Des Moines International Airport,41.534,-93.663101,6.5
2013-01-27,BOS,Logan International Airport,42.3643,-71.005203,6.2
2013-03-06,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,6.9
2013-03-01,BUR,Bob Hope Airport,34.197703,-118.356378,1.8
2013-04-20,IND,Indianapolis International Airport,39.7173,-86.294403,4.3
2013-10-14,OMA,Eppley Airfield,41.3032,-95.894096,7.2
2013-02-18,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.4
2013-10-13,ABQ,Albuquerque International Sunport,35.040199,-106.609001,5.5
2013-11-12,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,6.4
2013-01-18,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,5.5
2013-11-17,STL,St Louis Lambert International Airport,38.748697,-90.370003,7.7
2013-02-22,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.4
2013-10-09,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,4.1
2013-04-14,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,4.7
2013-01-06,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.9
2013-10-22,LGA,La Guardia Airport,40.777199,-73.872597,4.0
2013-10-28,LGA,La Guardia Airport,40.777199,-73.872597,3.7
2013-12-26,LGA,La Guardia Airport,40.777199,-73.872597,3.7
2013-02-04,EWR,Newark Liberty International Airport,40.692501,-74.168701,6.0
2013-04-03,LGA,La Guardia Airport,40.777199,-73.872597,8.1
2013-09-01,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.9
2013-09-26,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.1
2013-10-31,LAS,McCarran International Airport,36.08010101,-115.1520004,2.6
2013-02-25,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.0
2013-04-09,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,3.2
2013-12-23,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,4.4
2013-11-24,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.7
2013-10-28,DEN,Denver International Airport,39.861698150635,-104.672996521,3.5
2013-02-08,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,5.0
2013-11-20,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,3.5
2013-03-03,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.3
2013-03-08,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.6
2013-01-08,LGA,La Guardia Airport,40.777199,-73.872597,3.8
2013-02-26,LGA,La Guardia Airport,40.777199,-73.872597,5.1
2013-04-16,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.1
2013-05-06,JFK,John F Kennedy International Airport,40.639801,-73.7789,2.6
2013-08-11,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.5
2013-09-30,LGA,La Guardia Airport,40.777199,-73.872597,2.5
2013-10-31,HOU,William P Hobby Airport,29.64539909,-95.27890015,4.0
2013-06-18,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.6
2013-08-15,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,1.7
2013-08-24,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.0
2013-03-09,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,3.4
2013-01-17,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,5.3
2013-04-08,ROC,Greater Rochester International Airport,43.1189,-77.672401,2.8
2013-04-12,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,5.7
2013-01-14,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.7
2013-02-03,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,2.3
2013-01-14,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,4.2
2013-11-26,SAN,San Diego International Airport,32.7336006165,-117.190002441,1.8
2013-04-03,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,5.2
2013-10-30,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.0
2013-10-05,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,3.1
2013-03-14,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,5.2
2013-12-02,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,1.4
2013-11-21,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.4
2013-01-04,LGA,La Guardia Airport,40.777199,-73.872597,6.9
2013-04-20,JFK,John F Kennedy International Airport,40.639801,-73.7789,7.6
2013-05-15,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.6
2013-05-30,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.3
2013-06-08,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.3
2013-07-03,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.4
2013-07-27,LGA,La Guardia Airport,40.777199,-73.872597,4.4
2013-08-01,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.4
2013-12-21,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,4.2
2013-03-24,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,2.7
2013-10-18,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.8
2013-03-11,CHS,Charleston International Airport,32.898602,-80.040497,3.8
2013-10-24,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.5
2013-10-17,BOS,Logan International Airport,42.3643,-71.005203,3.6
2013-04-18,DSM,Des Moines International Airport,41.534,-93.663101,7.7
2013-03-11,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,5.4
2013-12-14,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,4.6
2013-12-11,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.9
2013-05-22,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.4
2013-05-23,LGA,La Guardia Airport,40.777199,-73.872597,4.6
2013-04-15,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,2.8
2013-02-04,IND,Indianapolis International Airport,39.7173,-86.294403,3.3
2013-04-11,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,9.4
2013-11-16,PWM,Portland International Jetport,43.646198,-70.309303,1.3
2013-11-22,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,2.4
2013-12-04,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,3.7
2013-02-13,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,5.4
2013-11-04,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,6.3
2013-11-20,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,3.4
2013-01-18,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,2.6
2013-03-28,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,1.8
2013-11-14,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,5.9
2013-12-20,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,6.2
2013-10-21,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,1.5
2013-11-04,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,2.8
2013-01-23,PWM,Portland International Jetport,43.646198,-70.309303,4.8
2013-04-18,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,8.2
2013-10-31,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.4
2013-10-04,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.7
2013-10-22,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,3.1
2013-12-04,EWR,Newark Liberty International Airport,40.692501,-74.168701,1.8
2013-04-13,LGA,La Guardia Airport,40.777199,-73.872597,3.2
2013-06-23,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.9
2013-12-26,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,4.4
2013-02-20,IND,Indianapolis International Airport,39.7173,-86.294403,5.1
2013-02-18,PDX,Portland International Airport,45.58869934,-122.5979996,2.8
2013-02-19,TPA,Tampa International Airport,27.975500106811523,-82.533203125,3.2
2013-03-14,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.8
2013-12-30,HOU,William P Hobby Airport,29.64539909,-95.27890015,4.7
2013-02-23,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.0
2013-01-31,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,8.9
2013-02-25,BUR,Bob Hope Airport,34.197703,-118.356378,1.9
2013-03-11,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,4.0
2013-10-12,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.5
2013-02-05,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.4
2013-02-06,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.8
2013-02-19,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.2
2013-04-15,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.3
2013-09-23,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.0
2013-11-29,IND,Indianapolis International Airport,39.7173,-86.294403,2.3
2013-06-13,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,2.1
2013-07-05,LAX,Los Angeles International Airport,33.942501,-118.407997,3.1
2013-02-02,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.5
2013-10-04,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,7.0
2013-10-19,ABQ,Albuquerque International Sunport,35.040199,-106.609001,2.2
2013-03-06,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,4.3
2013-03-02,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,5.3
2013-11-22,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,7.2
2013-01-15,MCI,Kansas City International Airport,39.2976,-94.713898,1.4
2013-11-20,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,3.8
2013-12-16,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,3.7
2013-10-20,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,4.7
2013-12-24,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,4.3
2013-02-05,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,1.7
2013-11-28,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.2
2013-02-16,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.5
2013-03-02,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.2
2013-07-29,CHS,Charleston International Airport,32.898602,-80.040497,1.8
2013-03-23,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,4.7
2013-11-24,DEN,Denver International Airport,39.861698150635,-104.672996521,2.5
2013-03-26,LAX,Los Angeles International Airport,33.942501,-118.407997,3.0
2013-10-25,LAS,McCarran International Airport,36.08010101,-115.1520004,2.9
2013-11-03,BUR,Bob Hope Airport,34.197703,-118.356378,2.1
2013-10-15,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,2.5
2013-03-08,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,1.7
2013-01-23,MDW,Chicago Midway International Airport,41.785999,-87.752403,4.6
2013-02-02,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,4.1
2013-01-18,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,3.3
2013-12-09,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,8.2
2013-10-22,LAX,Los Angeles International Airport,33.942501,-118.407997,3.0
2013-04-23,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.3
2013-06-19,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.7
2013-06-26,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.0
2013-07-27,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.5
2013-04-25,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.8
2013-11-30,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,3.1
2013-04-08,MSN,Dane County Regional Truax Field,43.1399,-89.337502,4.4
2013-10-14,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,2.3
2013-10-06,ACK,Nantucket Memorial Airport,41.25310135,-70.06020355,4.3
2013-01-10,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,3.2
2013-10-12,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,2.0
2013-10-06,CHS,Charleston International Airport,32.898602,-80.040497,2.7
2013-11-11,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,1.8
2013-02-21,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,3.5
2013-02-25,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.3
2013-01-29,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,5.8
2013-01-20,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,7.5
2013-01-25,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.6
2013-02-10,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,1.5
2013-03-05,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,6.3
2013-10-22,DSM,Des Moines International Airport,41.534,-93.663101,3.9
2013-10-09,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.8
2013-05-19,LGA,La Guardia Airport,40.777199,-73.872597,4.1
2013-07-19,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.2
2013-09-02,JFK,John F Kennedy International Airport,40.639801,-73.7789,2.9
2013-09-14,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.7
2013-10-18,MDW,Chicago Midway International Airport,41.785999,-87.752403,3.8
2013-02-19,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,9.3
2013-03-20,IAD,Washington Dulles International Airport,38.9445,-77.455803,4.8
2013-03-19,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,2.5
2013-04-10,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,5.0
2013-03-17,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.7
2013-12-08,SFO,San Francisco International Airport,37.61899948120117,-122.375,4.4
2013-02-02,PDX,Portland International Airport,45.58869934,-122.5979996,2.3
2013-10-20,PWM,Portland International Jetport,43.646198,-70.309303,4.7
2013-10-22,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1.5
2013-12-15,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,6.1
2013-11-02,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.7
2013-03-20,LGA,La Guardia Airport,40.777199,-73.872597,6.3
2013-05-13,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.6
2013-01-25,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,4.0
2013-10-29,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,1.6
2013-06-15,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,4.5
2013-07-09,ROC,Greater Rochester International Airport,43.1189,-77.672401,1.5
2013-08-31,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.7
2013-11-16,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,4.9
2013-12-28,ROC,Greater Rochester International Airport,43.1189,-77.672401,4.8
2013-10-03,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,9.3
2013-04-18,CHS,Charleston International Airport,32.898602,-80.040497,4.2
2013-03-05,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,4.5
2013-11-18,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,2.3
2013-10-17,MDW,Chicago Midway International Airport,41.785999,-87.752403,3.5
2013-10-31,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,3.9
2013-01-30,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,8.4
2013-12-03,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,3.0
2013-03-21,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.6
2013-02-28,BUR,Bob Hope Airport,34.197703,-118.356378,1.6
2013-03-01,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,2.6
2013-03-26,LGA,La Guardia Airport,40.777199,-73.872597,3.9
2013-06-30,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.7
2013-09-18,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.3
2013-04-27,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.5
2013-09-20,IND,Indianapolis International Airport,39.7173,-86.294403,4.6
2013-09-25,IAD,Washington Dulles International Airport,38.9445,-77.455803,1.4
2013-03-29,SAT,San Antonio International Airport,29.533701,-98.469803,4.6
2013-10-07,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,2.0
2013-10-16,PDX,Portland International Airport,45.58869934,-122.5979996,1.7
2013-04-21,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,5.8
2013-02-14,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.2
2013-10-27,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,3.9
2013-03-13,CHS,Charleston International Airport,32.898602,-80.040497,4.6
2013-01-03,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,3.1
2013-12-05,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,4.9
2013-01-28,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.7
2013-12-22,LGA,La Guardia Airport,40.777199,-73.872597,4.7
2013-02-09,JFK,John F Kennedy International Airport,40.639801,-73.7789,9.2
2013-08-25,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.7
2013-03-06,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,4.1
2013-10-16,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,3.2
2013-10-25,MCI,Kansas City International Airport,39.2976,-94.713898,4.3
2013-12-04,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,2.7
2013-04-06,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.5
2013-03-13,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.4
2013-02-19,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,4.4
2013-01-12,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.2
2013-03-19,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,3.5
2013-10-23,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,1.3
2013-12-03,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,1.9
2013-03-18,IND,Indianapolis International Airport,39.7173,-86.294403,5.9
2013-01-26,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.7
2013-11-19,EWR,Newark Liberty International Airport,40.692501,-74.168701,7.3
2013-04-12,MDW,Chicago Midway International Airport,41.785999,-87.752403,6.4
2013-01-29,BUR,Bob Hope Airport,34.197703,-118.356378,2.8
2013-01-12,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,1.8
2013-10-18,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,6.2
2013-11-30,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,5.4
2013-01-07,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,2.9
2013-11-05,ABQ,Albuquerque International Sunport,35.040199,-106.609001,4.6
2013-04-07,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,4.5
2013-03-17,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.4
2013-04-12,EWR,Newark Liberty International Airport,40.692501,-74.168701,6.1
2013-12-21,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.9
2013-11-11,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,5.2
2013-12-24,LAX,Los Angeles International Airport,33.942501,-118.407997,2.2
2013-01-16,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,1.2
2013-12-14,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,3.5
2013-12-05,PWM,Portland International Jetport,43.646198,-70.309303,2.0
2013-01-09,SAN,San Diego International Airport,32.7336006165,-117.190002441,1.9
2013-10-04,PWM,Portland International Jetport,43.646198,-70.309303,1.6
2013-03-21,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,3.5
2013-10-03,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,2.6
2013-11-08,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.2
2013-02-09,EWR,Newark Liberty International Airport,40.692501,-74.168701,7.1
2013-04-20,LAS,McCarran International Airport,36.08010101,-115.1520004,2.9
2013-12-23,LAX,Los Angeles International Airport,33.942501,-118.407997,1.9
2013-10-04,OMA,Eppley Airfield,41.3032,-95.894096,6.7
2013-04-04,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.5
2013-11-04,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.4
2013-12-25,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,6.0
2013-04-05,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,4.7
2013-12-01,HOU,William P Hobby Airport,29.64539909,-95.27890015,2.6
2013-10-17,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,3.0
2013-12-21,BOS,Logan International Airport,42.3643,-71.005203,5.1
2013-01-17,CHS,Charleston International Airport,32.898602,-80.040497,5.6
2013-02-03,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,4.5
2013-01-30,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.6
2013-04-29,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.9
2013-05-29,LGA,La Guardia Airport,40.777199,-73.872597,2.9
2013-04-20,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,3.6
2013-05-06,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,3.4
2013-08-07,IAD,Washington Dulles International Airport,38.9445,-77.455803,3.4
2013-08-17,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,5.0
2013-09-18,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,1.7
2013-10-18,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.4
2013-03-08,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,4.4
2013-02-24,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.4
2013-02-26,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,5.8
2013-10-16,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,1.8
2013-10-01,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,2.5
2013-11-03,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.8
2013-04-10,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,4.3
2013-12-15,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,4.3
2013-10-07,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,7.2
2013-02-21,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,6.0
2013-11-20,PWM,Portland International Jetport,43.646198,-70.309303,4.4
2013-12-21,MDW,Chicago Midway International Airport,41.785999,-87.752403,4.0
2013-10-24,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,4.4
2013-04-21,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.4
2013-06-05,LGA,La Guardia Airport,40.777199,-73.872597,3.2
2013-09-10,LGA,La Guardia Airport,40.777199,-73.872597,4.2
2013-09-17,LGA,La Guardia Airport,40.777199,-73.872597,4.3
2013-11-08,MCI,Kansas City International Airport,39.2976,-94.713898,8.0
2013-08-05,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.1
2013-01-25,MCI,Kansas City International Airport,39.2976,-94.713898,2.5
2013-03-11,IAD,Washington Dulles International Airport,38.9445,-77.455803,4.4
2013-11-25,OMA,Eppley Airfield,41.3032,-95.894096,4.0
2013-04-23,TPA,Tampa International Airport,27.975500106811523,-82.533203125,3.5
2013-10-15,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,1.2
2013-03-20,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,5.1
2013-03-12,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.3
2013-03-14,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,3.9
2013-11-06,PDX,Portland International Airport,45.58869934,-122.5979996,2.2
2013-11-08,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.9
2013-02-01,EWR,Newark Liberty International Airport,40.692501,-74.168701,6.9
2013-07-10,LGA,La Guardia Airport,40.777199,-73.872597,4.8
2013-09-12,LGA,La Guardia Airport,40.777199,-73.872597,4.3
2013-04-15,IAD,Washington Dulles International Airport,38.9445,-77.455803,2.7
2013-06-09,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,3.7
2013-08-31,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,3.8
2013-10-21,PWM,Portland International Jetport,43.646198,-70.309303,3.1
2013-11-13,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.7
2013-12-10,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,2.8
2013-12-07,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.7
2013-11-24,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.1
2013-12-03,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,2.0
2013-12-24,HOU,William P Hobby Airport,29.64539909,-95.27890015,2.3
2013-11-16,SLC,Salt Lake City International Airport,40.785749,-111.979746,4.6
2013-04-10,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,3.3
2013-12-26,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,1.5
2013-04-22,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,6.2
2013-01-01,MCI,Kansas City International Airport,39.2976,-94.713898,2.7
2013-04-16,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,4.9
2013-10-24,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,2.5
2013-02-11,CRW,Yeager Airport,38.37310028076172,-81.59320068359375,6.1
2013-11-18,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,4.4
2013-04-02,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.7
2013-02-21,JFK,John F Kennedy International Airport,40.639801,-73.7789,9.4
2013-03-18,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.2
2013-04-16,LGA,La Guardia Airport,40.777199,-73.872597,5.4
2013-07-22,LGA,La Guardia Airport,40.777199,-73.872597,4.4
2013-02-04,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,2.2
2013-04-04,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,5.0
